"Data Source","World Development Indicators",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","3.21810586192479","3.276015481271","3.45553450838242","3.32776193009786","3.34006544906907","3.38066820488714","3.86108424841435","3.56291540180204","3.90703440922131","4.0810021944185","4.19821551717788","4.2874187810052","4.38067774515859","4.81075408762261","4.92578698684737","5.05917666238449","5.39630746596682","5.49994543994396","5.41377918442905","5.73421369130066","6.45416072804416","5.65774486783799","5.87198228784237","5.2224266932137","6.28676433648723","6.15051088145426","5.65189806837249","6.66141367442788","5.70895254215834","5.57915971917879","6.7869898733643","7.55225689058052","7.03018519937255","8.26908691527608","8.45584998578707","9.26672940618652","9.48786473378257","10.1690514714511","10.3822995147872","10.907000949425","12.0947237215229","12.4114148503381","13.6518755372392","13.4500089645385","13.9648684354487","14.1485773582649","14.0238965483571","14.1368354532655","14.4543022181562","13.8551000196582","14.8293015654811","0.193987057579515","0.207789457024566","0.214741670477499","","","","","","","",
"Afghanistan","AFG","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","41.439998626709","41.7700004577637","41.5800018310547","45.0900001525879","47.2000007629395","48.939998626709","53.6199989318848","56","56.7000007629395","51.9099998474121","48.6699981689453","51.9300003051758","55.8199996948242","57.5","59.1399993896484","63.8199996948242","57.2900009155273","61.6100006103516","60.8699989318848","61.2200012207031","61.0699996948242","60.5","58.9300003051758","56.5200004577637","52.7200012207031","48.2700004577637","50","49.4199981689453","49.189998626709","52.9700012207031","60.7999992370605","58.9300003051758","62.189998626709","65.7600021362305","68.6800003051758","72.2900009155273","77.3899993896484","81.620002746582","80.6900024414063","68.629997253418","62.3600006103516","75.6699981689453","77.75","75.6999969482422","84.5999984741211","78.3499984741211","85.7799987792969","80.6500015258789","93.4800033569336","92.9100036621094","88.5699996948242","97.120002746582","94.1999969482422","101.610000610352","95.9899978637695","102.400001525879","99.1699981689453","95.9100036621094","110.660003662109","","",
"Africa Western and Central","AFW","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","0.0375910523885493","0.0394846721434948","0.040957589679385","0.0424504107319047","0.0430701156962921","0.0428171002211587","0.0454356465301005","0.0455477870062212","0.0486931821472215","0.0505092513959734","0.04945576512271","0.0458035628993377","0.0465268669663335","0.0513043926243698","0.0510567570550399","0.049550872390656","0.0484695101183969","0.04996419436531","0.0504198251658975","0.0521217002246074","0.0538028066106592","0.0545770095720982","0.0541564388421189","0.0565549411343696","0.05997804247995","0.0633012215895978","0.0635636901699894","0.0696570207492043","0.0738598514768289","0.0753837435928207","0.0850226839257242","0.0880406919385024","0.0922493070515249","0.095051009881246","0.0996866200481365","0.104409600881154","0.106626530347559","0.113822947744461","0.119205429989056","0.119237217159735","0.121713414766953","0.126672364699332","0.133503304017471","0.138493925157299","0.147625532365628","0.154502664748693","0.149988585549327","0.164041665113867","0.156937775756041","0.173405121522977","0.167164994570069","0.181952662354249","0.181735043217161","0.195361277560534","","","","","","","",
"Angola","AGO","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","14.6499996185303","15.1700000762939","15.5200004577637","16.2299995422363","16.7700004577637","17.0200004577637","17.4899997711182","17.5300006866455","18.4799995422363","19.3899993896484","19.4899997711182","19","19.9300003051758","19.3199996948242","19.1399993896484","18.8700008392334","18.4300003051758","18.4899997711182","17.9400005340576","18.1900005340576","17.8199996948242","18.1000003814697","18.3999996185303","18.6599998474121","18.9699993133545","19.6700000762939","19.9200000762939","19.8299999237061","19.8299999237061","19.9200000762939","20.8099994659424","22.2600002288818","22.0900001525879","24.8799991607666","24.0300006866455","25.8299999237061","25.7600002288818","29.9300003051758","28.7600002288818","33.5900001525879","38.6399993896484","43.7799987792969","47.2099990844727","50.9799995422363","55.5800018310547","56.5499992370605","64.129997253418","68.2699966430664","85.3399963378906","90.2799987792969","98.5999984741211","81.1100006103516","110.699996948242","97.379997253418","100.300003051758","102.309997558594","103.419998168945","107.379997253418","110.160003662109","","",
"Albania","ALB","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","21.3500003814697","21.9400005340576","20.7199993133545","23.3700008392334","22.2399997711182","25.4699993133545","27.2900009155273","28.0200004577637","28.3500003814697","29.1000003814697","30.1700000762939","30.6900005340576","32.8699989318848","33.8300018310547","34.4300003051758","38.0999984741211","39.7999992370605","41.5400009155273","42.2799987792969","41.439998626709","43.0900001525879","44.4799995422363","48.4500007629395","44.9599990844727","44.3300018310547","44.060001373291","45.5800018310547","44.3199996948242","49.4099998474121","48.6699981689453","41.3400001525879","45.5900001525879","51.5200004577637","57.2700004577637","61.5900001525879","62.0800018310547","58.7999992370605","61.3699989318848","60.7599983215332","64","65.879997253418","66.379997253418","69.5699996948242","72.879997253418","71.6399993896484","74.4100036621094","75.4400024414063","77.7300033569336","80.5100021362305","85.6500015258789","89.9000015258789","95.0599975585938","95.6399993896484","96.8399963378906","100.040000915527","103.120002746582","103.980003356934","105.769996643066","102.660003662109","","",
"Andorra","AND","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","3.19683713817178","3.25667331298273","3.43579651462199","3.30788069475379","3.32132121572306","3.35704513483825","3.83416302021285","3.54037115040815","3.88046067249868","4.05131696605136","4.16972502029456","4.2569739897125","4.34989747314256","4.77969206298423","4.89572937193066","5.0284830262973","5.36184754589708","5.46724941722529","5.38356552741786","5.70714017903519","6.42223238711508","5.62994539992463","5.84583050743372","5.19807360584091","6.26407601013992","6.12991977005854","5.63094786354108","6.64045888369518","5.68689937992558","5.56261400914761","6.76931160975088","7.54008137704477","7.04260720547682","8.9176335955433","9.20287721110167","10.0697368131871","10.2023652382457","10.9546023239115","11.0957035377869","11.8263506125982","12.8398015103449","13.3851603926356","14.4910951330366","14.3632580033304","14.8206015967771","15.0674240214427","14.8013318923294","14.9752627203307","15.2306588330764","14.495412368824","15.4946865217456","1.043046328555","1.00153215441698","1.05372775255156","","","","","","","",
"United Arab Emirates","ARE","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","4.63000011444092","4.69999980926514","4.84999990463257","5.03999996185303","5.15000009536743","5.30000019073486","5.44999980926514","5.67999982833862","6.01000022888184","6.42999982833862","6.76999998092651","6.59000015258789","7.44000005722046","8.52000045776367","8.35000038146973","7.67999982833862","9.15999984741211","11.8999996185303","13.539999961853","15.960000038147","17.5599994659424","22.1700000762939","25.3199996948242","23.9300003051758","24.7800006866455","25.8700008392334","25.7600002288818","31.9300003051758","35.9000015258789","37.439998626709","44.9900016784668","55.9599990844727","59.3699989318848","63.5699996948242","72.3399963378906","78.6500015258789","94.6999969482422","96.5599975585938","146.070007324219","186.839996337891","123.169998168945","120.970001220703","112.279998779297","120.870002746582","122.809997558594","112.860000610352","112.449996948242","122.300003051758","121.230003356934","131.820007324219","77.0899963378906","77.3199996948242","78.370002746582","93.3099975585938","98.7600021362305","107.930000305176","104.180000305176","110.180000305176","111.73999786377","","",
"Argentina","ARG","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","31.4699993133545","33.2599983215332","36.2700004577637","33.7099990844727","31.9899997711182","35.5999984741211","39.0200004577637","37","39.8800010681152","38.939998626709","36.3800010681152","36.2400016784668","37.75","39.9099998474121","40.7999992370605","45.1199989318848","44.8400001525879","48.1699981689453","48.5900001525879","44.6399993896484","48.25","49.1500015258789","47.8300018310547","49.1500015258789","50.1399993896484","51.4799995422363","48.7000007629395","49.6599998474121","46.1699981689453","51.2799987792969","52.7999992370605","53.0299987792969","53.0900001525879","55.7900009155273","59.1300010681152","57.2599983215332","62.1199989318848","66.9100036621094","68.5999984741211","69.2200012207031","69.4300003051758","69.0599975585938","71.6999969482422","73.2600021362305","83.3000030517578","82.2300033569336","90.0800018310547","91.3399963378906","76.2699966430664","87.9599990844727","92.7300033569336","86.1699981689453","93.9700012207031","95.1699981689453","104.050003051758","100.790000915527","105.940002441406","97.1900024414063","112.790000915527","","",
"Armenia","ARM","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1199989318848","45.8699989318848","50.8600006103516","50.439998626709","52.2000007629395","45.2000007629395","49.0800018310547","48.439998626709","46.6500015258789","48.7999992370605","50.0999984741211","54.1100006103516","63.1500015258789","73.3000030517578","76.1800003051758","82.879997253418","85.120002746582","85","73.5599975585938","81.8000030517578","88.879997253418","93.2099990844727","98.1500015258789","106.290000915527","95.5599975585938","94.4100036621094","83.0999984741211","81.4599990844727","","",
"American Samoa","ASM","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","57.65","58.43","64.55","65.47","67.15","68.45","64.68","63.94","66.94","63.1","58.91","58.62","58.22","56.09","55.21","53.97","53.02","49.54","42.73","48.56","46.4","46.15","45.13","43.35","42.16","43.13","40.17","40.08","40.02","43.56","40.75","43.19","47.37","50.38","52.92","56.98","59.18","73.91","59.49","66.06","75.09","78.76","88.07","86.22","88.44","90.14","91.87","93.51","95.84","97.52","95.94","92.68","99.58","100.7","99.46","99.84","100.51","101.42","","","",
"Antigua and Barbuda","ATG","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","156.419998168945","156.869995117188","193.25","199.169998168945","136.270004272461","110.5","94.0400009155273","76.8000030517578","94.3099975585938","96.9100036621094","153.429992675781","87.129997253418","83.5500030517578","82.1100006103516","79.8300018310547","82.25","85.9700012207031","100.529998779297","109.449996948242","123.160003662109","125.440002441406","121.169998168945","118.809997558594","116.319999694824","133.240005493164","135.039993286133","137.929992675781","141.429992675781","118.949996948242","126.069999694824","142.610000610352","135","143.130004882813","143.559997558594","135.160003662109","134.699996948242","135.220001220703","134","143.330001831055","144","147.199996948242","143.759994506836","153.889999389648","156.639999389648","139.679992675781","144.350006103516","142.470001220703","145.339996337891","140.75","102.029998779297","104.529998779297","99.2399978637695","101","100.230003356934","99.1399993896484","100.629997253418","101.589996337891","94.3899993896484","92.7099990844727","","",
"Australia","AUS","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","32.1399993896484","36.4900016784668","38.2099990844727","40.560001373291","39.0999984741211","42.9099998474121","38.939998626709","44.9599990844727","42.7200012207031","45.0200004577637","47.4500007629395","48.5900001525879","51.9000015258789","47.0400009155273","51.2799987792969","54.8800010681152","54.2700004577637","62.4199981689453","59.8300018310547","52.5900001525879","56.1800003051758","51.3699989318848","61.2900009155273","58.060001373291","57.1500015258789","59.0999984741211","58.4300003051758","60.9700012207031","60.0200004577637","62.7200012207031","60.6300010681152","65.7600021362305","68.4800033569336","63.1100006103516","70.9100036621094","76.370002746582","75.6500015258789","81.1999969482422","85.8199996948242","84.9000015258789","86.620002746582","88.1699981689453","72.9700012207031","89.3899993896484","86.7099990844727","90.370002746582","75.9499969482422","80.370002746582","86.1999969482422","85.8099975585938","89.7699966430664","94.9000015258789","96.2300033569336","100.029998779297","100.620002746582","99.3499984741211","104.040000915527","94.1800003051758","88.2300033569336","","",
"Austria","AUT","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","79.1399993896484","78","83.0100021362305","85.4300003051758","74.2200012207031","81.3199996948242","86.8899993896484","91.3000030517578","89.1399993896484","88.4100036621094","86.9199981689453","84.3499984741211","87.5199966430664","89.1399993896484","89.7200012207031","91.620002746582","88.879997253418","93.4300003051758","93.7799987792969","98.3000030517578","94.0599975585938","105.290000915527","99.1399993896484","102.440002441406","98.5599975585938","99.6399993896484","98.2699966430664","102.970001220703","98.2799987792969","99.870002746582","97.9199981689453","94.8399963378906","94.2799987792969","94.2799987792969","91.0899963378906","91.129997253418","93.3099975585938","95.0699996948242","97.5800018310547","95.6399993896484","97.5500030517578","96.9499969482422","94.3000030517578","99.5899963378906","95.5999984741211","95.2600021362305","97.9199981689453","103.559997558594","101.870002746582","95.3399963378906","102.98999786377","95.9499969482422","96.2399978637695","102.029998779297","97.3600006103516","100.610000610352","98.5199966430664","100.48999786377","99.9499969482422","","",
"Azerbaijan","AZE","Food production index (2014-2016 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9099998474121","42.2099990844727","38.2400016784668","37.1399993896484","42.0800018310547","40.6199989318848","43.0900001525879","47.8699989318848","53.4199981689453","59.6800003051758","63.5","66.7399978637695","67.0400009155273","74.8600006103516","76.4599990844727","78.5199966430664","82.6699981689453","88.5199966430664","86.4100036621094","91.129997253418","95.3099975585938","98.379997253418","94.7699966430664","101.190002441406","104.040000915527","107.73999786377","113.459999084473","121.650001525879","","",
